#time	SIM_6/
958.20	175.30
958.80	167.60
959.40	169.60
960.00	169.30
960.60	178.20
961.20	175.00
961.80	168.50
962.40	176.20
963.00	164.70
963.60	165.80
964.20	175.40
964.80	179.10
965.40	179.90
966.00	183.30
966.60	177.00
967.20	172.00
967.80	174.50
968.40	178.00
969.00	174.70
969.60	179.60
970.20	177.60
970.80	176.90
971.40	183.20
972.00	182.00
972.60	179.60
973.20	178.20
973.80	176.30
974.40	177.30
975.00	184.50
975.60	182.00
976.20	175.20
976.80	171.90
977.40	176.00
978.00	181.30
978.60	174.50
979.20	173.00
979.80	169.40
980.40	177.40
981.00	175.00
981.60	173.90
982.20	176.20
982.80	178.20
983.40	168.50
984.00	164.90
984.60	166.30
985.20	165.30
985.80	160.50
986.40	176.50
987.00	178.60
987.60	179.90
988.20	176.30
988.80	182.40
989.40	172.70
990.00	181.70
990.60	176.10
991.20	181.20
991.80	181.00
992.40	177.50
993.00	174.70
993.60	174.30
994.20	177.50
994.80	176.50
995.40	180.60
996.00	182.90
996.60	192.10
997.20	184.60
997.80	185.70
998.40	191.90
999.00	188.00
999.60	194.20
1000.20	187.10
1000.80	182.30
1001.40	184.60
1002.00	186.80
1002.60	192.60
1003.20	189.40
1003.80	187.20
1004.40	183.30
1005.00	184.70
1005.60	186.40
1006.20	181.70
1006.80	189.20
1007.40	188.10
1008.00	186.50
1008.60	190.00
1009.20	189.80
1009.80	191.20
1010.40	187.20
1011.00	188.40
1011.60	188.60
1012.20	191.40
1012.80	183.30
1013.40	185.80
1014.00	188.70
1014.60	184.80
1015.20	176.30
1015.80	169.30
1016.40	171.90
1017.00	166.60
1017.60	166.10
1018.20	164.80
1018.80	162.80
1019.40	156.80
1020.00	163.60
1020.60	163.20
1021.20	162.80
1021.80	167.50
1022.40	154.40
1023.00	164.50
1023.60	165.10
1024.20	160.80
1024.80	157.30
1025.40	164.20
1026.00	173.30
1026.60	166.60
1027.20	169.50
1027.80	184.30
1028.40	185.20
1029.00	176.60
1029.60	175.80
1030.20	177.10
1030.80	186.50
1031.40	181.70
