#time	SIM_7.5_20/
1042.80	57.40
1043.40	68.10
1044.00	74.50
1044.60	72.30
1045.20	65.80
1045.80	64.80
1046.40	62.20
1047.00	67.50
1047.60	66.10
1048.20	72.40
1048.80	66.30
1049.40	66.40
1050.00	71.00
1050.60	74.30
1051.20	62.30
1051.80	66.80
1052.40	65.80
1053.00	65.00
1053.60	59.40
1054.20	74.70
1054.80	68.60
1055.40	72.10
1056.00	69.80
1056.60	61.90
1057.20	62.90
1057.80	71.60
1058.40	63.50
1059.00	62.10
1059.60	59.30
1060.20	52.50
1060.80	67.30
1061.40	71.00
1062.00	71.20
1062.60	74.10
1063.20	78.00
1063.80	69.40
1064.40	66.80
1065.00	78.50
1065.60	66.70
1066.20	74.20
1066.80	71.60
1067.40	61.30
1068.00	61.10
1068.60	66.90
1069.20	68.40
1069.80	71.70
1070.40	69.40
1071.00	67.30
1071.60	65.70
1072.20	50.90
1072.80	69.30
1073.40	63.30
1074.00	62.40
1074.60	60.50
1075.20	57.30
1075.80	56.30
1076.40	55.90
1077.00	49.80
1077.60	57.10
1078.20	64.40
1078.80	66.60
1079.40	59.60
1080.00	56.00
1080.60	53.90
1081.20	61.60
1081.80	66.70
1082.40	64.50
1083.00	56.90
1083.60	53.20
1084.20	54.10
1084.80	48.40
1085.40	57.60
1086.00	60.80
1086.60	61.90
1087.20	71.90
1087.80	60.60
1088.40	63.40
1089.00	64.00
1089.60	53.90
1090.20	56.80
1090.80	59.80
1091.40	57.50
1092.00	50.80
1092.60	50.60
1093.20	51.00
1093.80	54.10
1094.40	62.20
1095.00	54.20
1095.60	67.90
1096.20	58.50
1096.80	54.70
1097.40	44.40
1098.00	50.40
1098.60	55.10
1099.20	58.00
1099.80	57.70
1100.40	65.40
1101.00	63.50
1101.60	63.60
1102.20	66.30
1102.80	66.10
1103.40	67.70
1104.00	67.00
1104.60	75.10
1105.20	69.70
1105.80	72.70
1106.40	77.20
1107.00	71.50
1107.60	63.20
1108.20	67.80
1108.80	57.10
1109.40	67.30
1110.00	61.10
1110.60	69.50
1111.20	61.50
1111.80	65.90
1112.40	53.70
1113.00	55.70
1113.60	57.90
1114.20	66.60
1114.80	63.90
1115.40	58.90
1116.00	67.60
1116.60	71.30
1117.20	68.20
1117.80	68.60
1118.40	63.50
1119.00	63.90
1119.60	69.90
1120.20	57.70
1120.80	65.40
1121.40	70.20
1122.00	68.00
1122.60	65.30
1123.20	55.40
1123.80	58.80
1124.40	57.50
1125.00	56.30
1125.60	54.30
1126.20	54.30
1126.80	61.60
1127.40	74.30
1128.00	68.50
1128.60	67.70
1129.20	66.10
1129.80	61.60
1130.40	60.10
1131.00	56.90
1131.60	46.80
1132.20	53.50
1132.80	42.20
1133.40	48.10
1134.00	40.70
1134.60	45.70
1135.20	43.30
1135.80	49.60
1136.40	50.90
1137.00	52.40
1137.60	49.00
1138.20	64.30
1138.80	49.90
1139.40	61.30
1140.00	48.80
1140.60	52.20
1141.20	60.10
1141.80	56.20
1142.40	59.20
1143.00	53.30
1143.60	52.30
1144.20	53.50
1144.80	55.70
1145.40	50.90
1146.00	52.50
1146.60	52.00
1147.20	55.90
1147.80	52.10
1148.40	44.90
1149.00	46.10
1149.60	51.70
1150.20	52.80
1150.80	58.40
1151.40	54.60
1152.00	52.60
1152.60	51.50
1153.20	48.50
1153.80	48.00
1154.40	54.70
1155.00	59.50
1155.60	63.10
1156.20	63.10
1156.80	63.40
1157.40	59.00
1158.00	52.30
1158.60	60.20
1159.20	63.00
1159.80	52.10
1160.40	56.50
1161.00	52.10
1161.60	54.40
1162.20	57.10
1162.80	56.80
1163.40	48.70
1164.00	52.80
1164.60	48.00
1165.20	51.20
1165.80	55.10
1166.40	59.10
1167.00	50.20
1167.60	54.00
1168.20	49.00
1168.80	53.50
1169.40	53.60
1170.00	52.60
1170.60	58.20
1171.20	54.50
1171.80	56.80
1172.40	57.40
1173.00	59.70
1173.60	58.30
1174.20	59.60
1174.80	56.60
1175.40	57.30
1176.00	56.20
1176.60	58.10
1177.20	58.70
1177.80	60.40
1178.40	57.20
1179.00	60.60
1179.60	61.50
1180.20	55.80
1180.80	57.50
1181.40	59.70
1182.00	56.40
1182.60	53.40
1183.20	64.80
1183.80	60.10
1184.40	62.50
1185.00	67.60
1185.60	67.50
1186.20	67.40
1186.80	67.50
1187.40	66.10
1188.00	67.40
1188.60	62.10
1189.20	55.60
1189.80	57.20
1190.40	65.90
1191.00	61.20
1191.60	63.90
1192.20	62.50
1192.80	56.00
1193.40	59.40
1194.00	56.00
1194.60	64.70
1195.20	52.00
1195.80	56.20
1196.40	58.10
1197.00	51.70
1197.60	49.50
1198.20	57.50
1198.80	55.40
1199.40	56.20
1200.00	58.40
1200.60	59.50
1201.20	65.20
1201.80	64.40
1202.40	65.70
1203.00	66.50
1203.60	65.50
1204.20	64.60
1204.80	53.10
1205.40	59.40
1206.00	61.70
1206.60	68.70
1207.20	66.00
1207.80	64.10
1208.40	63.30
1209.00	62.60
1209.60	61.30
1210.20	59.70
1210.80	64.20
1211.40	63.30
1212.00	67.70
1212.60	69.00
1213.20	58.60
1213.80	62.10
1214.40	65.50
1215.00	63.80
1215.60	56.10
1216.20	66.10
1216.80	64.60
1217.40	65.90
1218.00	64.80
1218.60	68.20
1219.20	73.00
1219.80	74.80
1220.40	70.60
1221.00	69.80
1221.60	67.90
1222.20	66.60
1222.80	67.10
1223.40	65.80
1224.00	63.30
1224.60	58.10
1225.20	52.40
1225.80	62.70
1226.40	65.40
1227.00	68.40
1227.60	64.40
1228.20	64.90
1228.80	70.30
1229.40	61.80
1230.00	65.10
1230.60	63.70
1231.20	62.20
1231.80	70.20
1232.40	70.00
1233.00	61.20
1233.60	57.20
1234.20	65.70
1234.80	63.70
1235.40	68.80
1236.00	63.40
1236.60	63.60
1237.20	65.60
1237.80	74.80
1238.40	61.20
1239.00	65.10
1239.60	63.40
1240.20	70.10
1240.80	62.20
1241.40	67.30
1242.00	66.00
1242.60	66.10
1243.20	66.20
1243.80	68.10
1244.40	72.20
1245.00	67.80
1245.60	64.80
1246.20	61.40
1246.80	66.60
1247.40	60.40
1248.00	58.30
1248.60	61.60
1249.20	61.50
1249.80	59.10
1250.40	58.30
1251.00	54.20
1251.60	49.90
1252.20	53.00
1252.80	49.40
1253.40	54.80
1254.00	54.70
1254.60	49.10
1255.20	48.80
1255.80	53.30
1256.40	55.00
1257.00	59.50
1257.60	62.10
1258.20	64.80
1258.80	65.10
1259.40	65.20
1260.00	59.30
1260.60	69.20
1261.20	68.40
1261.80	65.70
1262.40	64.50
1263.00	68.30
1263.60	66.30
1264.20	60.80
1264.80	55.80
1265.40	57.80
1266.00	59.40
1266.60	64.70
1267.20	70.10
1267.80	68.50
1268.40	70.80
1269.00	60.30
1269.60	59.80
1270.20	64.00
1270.80	65.60
1271.40	65.10
1272.00	73.30
1272.60	72.40
1273.20	73.40
1273.80	71.10
1274.40	64.20
1275.00	75.30
1275.60	73.90
1276.20	73.30
1276.80	61.60
1277.40	66.50
1278.00	66.30
1278.60	66.90
1279.20	63.80
1279.80	73.40
1280.40	70.90
1281.00	63.00
1281.60	66.80
1282.20	66.20
1282.80	58.70
1283.40	65.00
1284.00	58.80
1284.60	63.30
1285.20	68.50
1285.80	70.00
1286.40	70.50
1287.00	74.70
1287.60	75.40
1288.20	72.90
1288.80	64.20
1289.40	70.00
1290.00	70.60
1290.60	61.30
1291.20	78.80
1291.80	65.70
1292.40	67.00
1293.00	68.30
1293.60	71.70
1294.20	66.80
1294.80	64.80
1295.40	68.40
1296.00	73.60
1296.60	73.20
1297.20	81.10
1297.80	74.40
1298.40	65.10
1299.00	63.10
1299.60	75.10
1300.20	71.60
1300.80	64.50
1301.40	68.70
1302.00	79.60
1302.60	74.40
1303.20	74.30
1303.80	80.50
1304.40	70.40
1305.00	69.90
1305.60	71.40
1306.20	68.10
1306.80	63.20
1307.40	69.50
1308.00	72.80
1308.60	66.60
1309.20	63.90
1309.80	66.30
1310.40	72.30
1311.00	63.70
1311.60	60.40
1312.20	60.70
1312.80	66.20
1313.40	56.20
1314.00	67.30
1314.60	61.10
1315.20	61.10
1315.80	67.50
1316.40	66.80
1317.00	63.30
1317.60	55.90
1318.20	63.20
1318.80	71.80
1319.40	66.50
1320.00	66.40
1320.60	64.30
1321.20	58.60
1321.80	63.50
1322.40	59.40
1323.00	61.50
1323.60	64.20
1324.20	62.70
1324.80	57.70
1325.40	57.40
1326.00	65.80
1326.60	59.90
1327.20	59.70
1327.80	57.80
1328.40	62.40
1329.00	60.10
1329.60	56.70
1330.20	55.40
1330.80	55.70
1331.40	53.10
1332.00	50.80
1332.60	50.10
1333.20	52.90
1333.80	40.80
1334.40	39.90
1335.00	35.40
1335.60	42.20
1336.20	38.60
1336.80	36.00
1337.40	39.40
1338.00	48.60
1338.60	47.10
1339.20	48.20
1339.80	44.20
1340.40	48.20
1341.00	47.80
1341.60	53.50
1342.20	56.20
1342.80	52.90
1343.40	45.80
1344.00	47.40
1344.60	57.20
1345.20	55.30
1345.80	51.70
1346.40	51.50
1347.00	46.20
1347.60	39.80
1348.20	38.40
1348.80	40.30
1349.40	45.70
1350.00	49.90
1350.60	53.80
1351.20	53.60
1351.80	63.00
1352.40	53.30
1353.00	56.50
1353.60	56.60
1354.20	51.60
1354.80	54.30
1355.40	57.80
1356.00	57.00
1356.60	59.70
1357.20	54.80
1357.80	57.20
1358.40	55.60
1359.00	49.30
1359.60	45.10
1360.20	58.70
1360.80	57.90
1361.40	58.60
1362.00	57.60
1362.60	57.10
1363.20	63.80
1363.80	60.70
1364.40	67.70
1365.00	73.30
1365.60	64.70
1366.20	71.50
1366.80	68.00
1367.40	68.00
1368.00	68.70
1368.60	64.50
1369.20	75.60
1369.80	67.00
1370.40	70.50
1371.00	61.30
1371.60	59.40
1372.20	51.00
1372.80	62.50
1373.40	60.60
1374.00	61.40
1374.60	61.80
1375.20	64.90
1375.80	65.30
1376.40	56.00
1377.00	52.10
1377.60	60.20
1378.20	68.30
1378.80	70.20
1379.40	70.90
1380.00	63.20
1380.60	76.00
1381.20	71.00
1381.80	78.60
1382.40	74.70
1383.00	75.60
1383.60	65.40
1384.20	84.70
1384.80	76.20
1385.40	72.40
1386.00	62.60
1386.60	62.10
1387.20	61.50
1387.80	58.70
1388.40	65.60
1389.00	65.70
1389.60	65.60
1390.20	65.90
1390.80	62.20
1391.40	73.60
1392.00	70.20
1392.60	78.10
1393.20	76.70
1393.80	76.20
1394.40	70.00
1395.00	74.30
1395.60	77.80
1396.20	71.90
1396.80	73.90
1397.40	69.80
1398.00	68.60
1398.60	73.70
1399.20	70.90
1399.80	76.50
1400.40	70.90
1401.00	69.90
1401.60	73.80
1402.20	63.70
1402.80	68.20
1403.40	63.00
1404.00	63.90
1404.60	69.70
1405.20	78.20
1405.80	79.60
1406.40	78.90
1407.00	73.60
1407.60	72.30
1408.20	61.30
1408.80	65.90
1409.40	74.80
1410.00	66.50
1410.60	70.20
1411.20	68.30
1411.80	71.00
1412.40	72.20
1413.00	76.40
1413.60	80.40
1414.20	69.80
1414.80	75.80
1415.40	83.10
1416.00	68.80
1416.60	62.20
1417.20	62.30
1417.80	60.80
1418.40	54.90
1419.00	54.90
1419.60	61.10
1420.20	75.60
1420.80	64.80
1421.40	71.10
1422.00	64.30
1422.60	61.00
1423.20	69.80
1423.80	62.00
1424.40	68.70
1425.00	66.40
1425.60	71.50
1426.20	68.30
1426.80	68.60
1427.40	63.80
1428.00	61.50
1428.60	59.40
1429.20	58.70
1429.80	56.60
1430.40	54.30
1431.00	49.00
1431.60	52.90
1432.20	58.70
1432.80	54.30
1433.40	49.90
1434.00	50.70
1434.60	52.20
1435.20	46.50
1435.80	47.40
1436.40	49.00
1437.00	48.80
1437.60	49.10
1438.20	53.20
1438.80	41.70
1439.40	52.30
1440.00	56.70
1440.60	54.10
1441.20	54.00
1441.80	51.20
1442.40	60.10
1443.00	64.60
1443.60	55.70
1444.20	54.40
1444.80	59.20
1445.40	59.80
1446.00	56.80
1446.60	61.30
1447.20	56.00
1447.80	52.60
1448.40	57.90
1449.00	54.50
1449.60	47.80
1450.20	49.00
1450.80	43.20
1451.40	40.50
1452.00	43.30
1452.60	42.90
1453.20	41.00
1453.80	50.20
1454.40	45.10
1455.00	49.70
1455.60	45.10
1456.20	44.40
1456.80	47.60
1457.40	39.00
1458.00	38.30
1458.60	41.90
1459.20	43.90
1459.80	45.30
1460.40	49.60
1461.00	50.10
1461.60	47.40
1462.20	46.80
1462.80	45.80
1463.40	46.90
1464.00	64.60
1464.60	62.30
1465.20	54.60
1465.80	50.30
1466.40	57.10
1467.00	48.30
1467.60	52.40
1468.20	55.50
1468.80	62.50
1469.40	67.70
1470.00	63.70
1470.60	57.20
1471.20	57.40
1471.80	51.10
1472.40	45.20
1473.00	52.80
1473.60	55.20
1474.20	64.10
1474.80	60.80
1475.40	63.50
1476.00	64.40
1476.60	58.30
1477.20	59.50
1477.80	59.60
1478.40	56.10
1479.00	44.40
1479.60	48.50
1480.20	55.70
1480.80	57.60
1481.40	60.80
1482.00	67.90
1482.60	70.20
1483.20	62.40
1483.80	70.10
1484.40	55.30
1485.00	61.70
1485.60	55.90
1486.20	52.60
1486.80	55.30
1487.40	56.80
1488.00	48.80
1488.60	48.00
1489.20	41.10
1489.80	41.00
1490.40	42.40
1491.00	43.50
1491.60	48.00
1492.20	43.40
1492.80	48.20
1493.40	43.00
1494.00	39.90
1494.60	46.20
1495.20	39.60
1495.80	36.90
1496.40	41.10
1497.00	41.40
1497.60	42.10
1498.20	42.50
1498.80	40.80
1499.40	35.90
1500.00	37.30
1500.60	35.40
1501.20	34.70
