#time	SIM_7.5_5/
1042.80	62.20
1043.40	79.60
1044.00	86.20
1044.60	81.60
1045.20	88.90
1045.80	80.50
1046.40	87.00
1047.00	78.60
1047.60	71.70
1048.20	74.90
1048.80	75.50
1049.40	86.80
1050.00	70.10
1050.60	70.20
1051.20	76.30
1051.80	69.80
1052.40	72.70
1053.00	78.60
1053.60	60.20
1054.20	50.30
1054.80	54.80
1055.40	70.30
1056.00	67.20
1056.60	67.90
1057.20	62.40
1057.80	63.90
1058.40	60.80
1059.00	66.90
1059.60	66.90
1060.20	67.10
1060.80	64.20
1061.40	69.20
1062.00	76.30
1062.60	83.00
1063.20	75.20
1063.80	69.60
1064.40	71.60
1065.00	77.30
1065.60	70.10
1066.20	58.70
1066.80	72.20
1067.40	73.00
1068.00	65.90
1068.60	57.80
1069.20	62.70
1069.80	62.90
1070.40	63.90
1071.00	81.50
1071.60	71.00
1072.20	61.90
1072.80	67.20
1073.40	78.40
1074.00	80.00
1074.60	87.70
1075.20	80.90
1075.80	83.80
1076.40	97.80
1077.00	106.00
1077.60	107.40
1078.20	112.10
1078.80	114.70
1079.40	103.40
1080.00	99.50
1080.60	106.10
1081.20	101.40
1081.80	101.30
1082.40	119.50
1083.00	121.40
1083.60	98.30
1084.20	95.10
1084.80	90.50
1085.40	89.90
1086.00	96.00
1086.60	92.30
1087.20	103.20
1087.80	103.50
1088.40	94.30
1089.00	105.50
1089.60	103.20
1090.20	115.30
1090.80	103.80
1091.40	114.40
1092.00	110.40
1092.60	102.90
1093.20	110.00
1093.80	104.50
1094.40	105.60
1095.00	119.50
1095.60	109.90
1096.20	103.10
1096.80	102.20
1097.40	90.20
1098.00	93.30
1098.60	104.40
1099.20	115.20
1099.80	111.40
1100.40	115.70
1101.00	113.20
1101.60	117.40
1102.20	122.30
1102.80	112.60
1103.40	124.20
1104.00	121.40
1104.60	116.10
1105.20	110.30
1105.80	99.10
1106.40	95.20
1107.00	109.50
1107.60	99.90
1108.20	96.70
1108.80	84.10
1109.40	93.50
1110.00	97.00
1110.60	94.80
1111.20	98.70
1111.80	99.20
1112.40	101.60
1113.00	104.90
1113.60	115.20
1114.20	112.00
1114.80	111.50
1115.40	111.50
1116.00	102.60
1116.60	89.60
1117.20	92.00
1117.80	101.50
1118.40	100.20
1119.00	101.40
1119.60	101.40
1120.20	102.30
1120.80	98.20
1121.40	100.90
1122.00	108.60
1122.60	130.90
1123.20	134.10
1123.80	130.00
1124.40	129.60
1125.00	122.60
1125.60	108.40
1126.20	102.90
1126.80	108.10
1127.40	106.20
1128.00	106.10
1128.60	111.50
1129.20	110.70
1129.80	97.50
1130.40	95.80
1131.00	90.60
1131.60	90.70
1132.20	102.30
1132.80	110.90
1133.40	115.20
1134.00	121.40
1134.60	136.10
1135.20	143.70
1135.80	136.50
1136.40	133.90
1137.00	128.20
1137.60	119.00
1138.20	112.40
1138.80	129.80
1139.40	130.60
1140.00	118.20
1140.60	114.10
1141.20	121.70
1141.80	112.50
1142.40	96.50
1143.00	101.90
1143.60	89.20
1144.20	77.80
1144.80	88.40
1145.40	98.20
1146.00	110.40
1146.60	111.40
1147.20	100.90
1147.80	88.30
1148.40	97.30
1149.00	109.10
1149.60	106.70
1150.20	99.50
1150.80	94.90
1151.40	94.20
1152.00	90.20
1152.60	85.70
1153.20	82.70
1153.80	57.20
1154.40	62.60
1155.00	64.40
1155.60	74.70
1156.20	77.80
1156.80	88.80
1157.40	79.10
1158.00	80.00
1158.60	77.00
1159.20	72.50
1159.80	82.60
1160.40	98.60
1161.00	101.00
1161.60	101.10
1162.20	101.60
1162.80	91.60
1163.40	91.70
1164.00	87.50
1164.60	96.10
1165.20	71.10
1165.80	78.80
1166.40	78.60
1167.00	87.40
1167.60	79.70
1168.20	90.90
1168.80	100.10
1169.40	110.70
1170.00	123.40
1170.60	128.90
1171.20	116.70
1171.80	104.10
1172.40	119.40
1173.00	121.50
1173.60	119.50
1174.20	128.00
1174.80	130.60
1175.40	134.10
1176.00	129.00
1176.60	124.60
1177.20	138.80
1177.80	139.10
1178.40	137.30
1179.00	132.40
1179.60	126.90
1180.20	112.10
1180.80	106.30
1181.40	110.50
1182.00	106.90
1182.60	98.20
1183.20	100.40
1183.80	88.40
1184.40	85.70
1185.00	88.20
1185.60	95.50
1186.20	97.10
1186.80	83.30
1187.40	85.50
1188.00	91.80
1188.60	84.80
1189.20	76.80
1189.80	77.30
1190.40	80.40
1191.00	87.10
1191.60	83.30
1192.20	82.10
1192.80	82.10
1193.40	92.30
1194.00	83.60
1194.60	80.90
1195.20	89.30
1195.80	80.00
1196.40	88.80
1197.00	89.60
1197.60	96.50
1198.20	89.40
1198.80	79.20
1199.40	91.10
1200.00	88.40
1200.60	88.90
1201.20	74.90
1201.80	89.10
1202.40	81.60
1203.00	72.40
1203.60	73.80
1204.20	72.50
1204.80	77.90
1205.40	82.50
1206.00	86.30
1206.60	80.60
1207.20	75.60
1207.80	91.90
1208.40	96.20
1209.00	107.50
1209.60	109.30
1210.20	104.80
1210.80	105.40
1211.40	98.80
1212.00	109.50
1212.60	105.70
1213.20	107.50
1213.80	108.60
1214.40	99.00
1215.00	99.30
1215.60	100.30
1216.20	89.30
1216.80	104.50
1217.40	90.80
1218.00	107.80
1218.60	89.10
1219.20	99.50
1219.80	104.60
1220.40	100.80
1221.00	96.40
1221.60	82.70
1222.20	92.60
1222.80	96.60
1223.40	91.40
1224.00	99.10
1224.60	115.60
1225.20	117.40
1225.80	106.70
1226.40	109.40
1227.00	112.80
1227.60	115.50
1228.20	119.20
1228.80	119.90
1229.40	122.30
1230.00	104.90
1230.60	97.70
1231.20	101.80
1231.80	100.00
1232.40	101.10
1233.00	89.10
1233.60	81.70
1234.20	96.20
1234.80	109.20
1235.40	96.10
1236.00	87.00
1236.60	71.10
1237.20	84.60
1237.80	89.40
1238.40	93.70
1239.00	85.50
1239.60	80.70
1240.20	86.90
1240.80	91.40
1241.40	94.10
1242.00	96.00
1242.60	99.40
1243.20	92.50
1243.80	97.00
1244.40	97.90
1245.00	104.10
1245.60	103.40
1246.20	105.10
1246.80	105.00
1247.40	104.00
1248.00	102.50
1248.60	110.00
1249.20	100.90
1249.80	96.90
1250.40	95.40
1251.00	110.20
1251.60	102.50
1252.20	105.50
1252.80	101.70
1253.40	106.50
1254.00	121.70
1254.60	119.30
1255.20	123.40
1255.80	116.90
1256.40	114.90
1257.00	123.70
1257.60	124.20
1258.20	121.20
1258.80	136.90
1259.40	129.10
1260.00	122.40
1260.60	125.20
1261.20	124.00
1261.80	139.30
1262.40	135.80
1263.00	114.10
1263.60	123.60
1264.20	126.30
1264.80	128.30
1265.40	128.30
1266.00	126.60
1266.60	124.40
1267.20	123.40
1267.80	134.30
1268.40	142.30
1269.00	147.10
1269.60	143.70
1270.20	136.20
1270.80	150.10
1271.40	141.30
1272.00	141.30
1272.60	137.60
1273.20	137.20
1273.80	149.40
1274.40	146.40
1275.00	156.30
1275.60	165.20
1276.20	160.30
1276.80	153.10
1277.40	162.60
1278.00	152.50
1278.60	157.10
1279.20	161.70
1279.80	162.70
1280.40	158.60
1281.00	163.90
1281.60	174.50
1282.20	177.80
1282.80	176.60
1283.40	172.10
1284.00	177.20
1284.60	171.80
1285.20	162.00
1285.80	160.70
1286.40	149.70
1287.00	154.10
1287.60	155.10
1288.20	153.10
1288.80	155.20
1289.40	145.30
1290.00	141.40
1290.60	137.70
1291.20	146.20
1291.80	149.40
1292.40	151.40
1293.00	156.00
1293.60	150.10
1294.20	149.90
1294.80	148.20
1295.40	146.90
1296.00	134.20
1296.60	134.80
1297.20	140.40
1297.80	144.40
1298.40	147.10
1299.00	142.30
1299.60	143.10
1300.20	149.40
1300.80	160.80
1301.40	163.70
1302.00	153.70
1302.60	153.50
1303.20	143.00
1303.80	137.00
1304.40	128.50
1305.00	131.90
1305.60	127.70
1306.20	143.40
1306.80	149.80
1307.40	158.40
1308.00	164.80
1308.60	161.50
1309.20	165.10
1309.80	160.30
1310.40	140.90
1311.00	130.80
1311.60	119.30
1312.20	128.40
1312.80	128.00
1313.40	128.90
1314.00	128.70
1314.60	111.30
1315.20	109.80
1315.80	110.40
1316.40	98.00
1317.00	114.90
1317.60	122.40
1318.20	120.60
1318.80	118.20
1319.40	115.20
1320.00	113.70
1320.60	126.80
1321.20	128.80
1321.80	126.60
1322.40	120.00
1323.00	127.20
1323.60	108.20
1324.20	112.70
1324.80	109.80
1325.40	109.10
1326.00	96.90
1326.60	97.90
1327.20	93.60
1327.80	96.00
1328.40	92.20
1329.00	82.20
1329.60	87.50
1330.20	90.90
1330.80	94.70
1331.40	107.70
1332.00	111.80
1332.60	108.30
1333.20	113.90
1333.80	110.40
1334.40	110.40
1335.00	117.60
1335.60	104.60
1336.20	103.70
1336.80	120.20
1337.40	114.10
1338.00	116.90
1338.60	110.50
1339.20	112.90
1339.80	110.80
1340.40	114.70
1341.00	112.50
1341.60	110.80
1342.20	111.40
1342.80	118.70
1343.40	123.30
1344.00	113.20
1344.60	125.10
1345.20	123.50
1345.80	128.80
1346.40	124.60
1347.00	129.20
1347.60	118.90
1348.20	114.90
1348.80	121.30
1349.40	113.10
1350.00	125.00
1350.60	124.50
1351.20	120.30
1351.80	122.80
1352.40	114.00
1353.00	120.30
1353.60	116.10
1354.20	104.40
1354.80	123.70
1355.40	118.60
1356.00	115.80
1356.60	110.80
1357.20	111.10
1357.80	110.80
1358.40	121.10
1359.00	128.10
1359.60	127.00
1360.20	114.10
1360.80	105.00
1361.40	93.00
1362.00	98.60
1362.60	111.40
1363.20	121.90
1363.80	126.30
1364.40	128.20
1365.00	132.90
1365.60	134.70
1366.20	138.90
1366.80	142.20
1367.40	134.90
1368.00	131.70
1368.60	129.70
1369.20	135.20
1369.80	138.90
1370.40	136.50
1371.00	132.80
1371.60	143.10
1372.20	124.50
1372.80	120.70
1373.40	133.90
1374.00	134.00
1374.60	124.00
1375.20	128.20
1375.80	123.20
1376.40	133.40
1377.00	135.80
1377.60	143.30
1378.20	148.30
1378.80	150.20
1379.40	148.10
1380.00	140.30
1380.60	146.10
1381.20	145.90
1381.80	148.30
1382.40	155.70
1383.00	152.50
1383.60	151.90
1384.20	162.90
1384.80	159.10
1385.40	162.50
1386.00	164.90
1386.60	150.90
1387.20	168.30
1387.80	160.20
1388.40	159.80
1389.00	148.50
1389.60	143.00
1390.20	145.90
1390.80	143.70
1391.40	147.30
1392.00	134.10
1392.60	135.70
1393.20	134.30
1393.80	147.50
1394.40	151.30
1395.00	132.50
1395.60	134.20
1396.20	138.90
1396.80	124.70
1397.40	129.30
1398.00	132.80
1398.60	127.60
1399.20	118.90
1399.80	121.40
1400.40	101.70
1401.00	102.50
1401.60	108.90
1402.20	97.00
1402.80	110.20
1403.40	102.30
1404.00	101.70
1404.60	109.10
1405.20	116.90
1405.80	123.80
1406.40	131.70
1407.00	111.90
1407.60	127.60
1408.20	115.20
1408.80	102.80
1409.40	111.20
1410.00	117.00
1410.60	113.70
1411.20	95.90
1411.80	102.10
1412.40	94.00
1413.00	90.30
1413.60	78.40
1414.20	94.70
1414.80	97.00
1415.40	92.70
1416.00	93.50
1416.60	102.20
1417.20	104.60
1417.80	113.30
1418.40	120.10
1419.00	130.50
1419.60	115.10
1420.20	119.70
1420.80	129.20
1421.40	134.80
1422.00	138.90
1422.60	148.20
1423.20	135.30
1423.80	136.00
1424.40	132.20
1425.00	142.60
1425.60	149.10
1426.20	138.90
1426.80	133.40
1427.40	129.20
1428.00	117.10
1428.60	115.50
1429.20	110.50
1429.80	107.70
1430.40	114.90
1431.00	113.90
1431.60	107.80
1432.20	118.80
1432.80	127.60
1433.40	119.20
1434.00	112.60
1434.60	110.00
1435.20	110.50
1435.80	113.10
1436.40	123.80
1437.00	118.30
1437.60	108.10
1438.20	115.80
1438.80	117.10
1439.40	124.90
1440.00	118.20
1440.60	117.60
1441.20	114.00
1441.80	101.70
1442.40	105.20
1443.00	112.60
1443.60	112.80
1444.20	127.90
1444.80	122.50
1445.40	124.20
1446.00	124.40
1446.60	117.30
1447.20	114.60
1447.80	116.90
1448.40	129.70
1449.00	137.20
1449.60	132.10
1450.20	140.00
1450.80	132.30
1451.40	136.60
1452.00	142.50
1452.60	144.60
1453.20	123.30
1453.80	129.00
1454.40	129.10
1455.00	137.30
1455.60	144.90
1456.20	148.80
1456.80	132.20
1457.40	133.30
1458.00	134.70
1458.60	125.80
1459.20	134.60
1459.80	122.30
1460.40	117.70
1461.00	130.50
1461.60	145.40
1462.20	150.00
1462.80	145.80
1463.40	151.40
1464.00	150.00
1464.60	151.20
1465.20	160.20
1465.80	138.10
1466.40	138.40
1467.00	143.10
1467.60	134.10
1468.20	140.40
1468.80	147.40
1469.40	136.70
1470.00	143.70
1470.60	145.00
1471.20	126.80
1471.80	136.60
1472.40	133.20
1473.00	126.70
1473.60	134.90
1474.20	140.30
1474.80	140.60
1475.40	149.60
1476.00	147.70
1476.60	156.80
1477.20	157.50
1477.80	168.40
1478.40	167.60
1479.00	160.80
1479.60	162.10
1480.20	147.00
1480.80	147.80
1481.40	154.40
1482.00	163.10
1482.60	173.30
1483.20	179.30
1483.80	178.40
1484.40	184.40
1485.00	177.00
1485.60	171.70
1486.20	183.40
1486.80	163.10
1487.40	169.90
1488.00	176.50
1488.60	188.20
1489.20	187.30
1489.80	184.40
1490.40	184.90
1491.00	179.00
1491.60	184.80
1492.20	173.70
1492.80	177.60
1493.40	181.40
1494.00	179.80
1494.60	164.30
1495.20	172.30
1495.80	179.80
1496.40	174.20
1497.00	178.10
1497.60	168.80
1498.20	174.10
1498.80	180.70
1499.40	162.00
1500.00	152.30
1500.60	168.00
1501.20	158.20
