#time	SIM_7.5_10/
1042.80	140.80
1043.40	135.50
1044.00	116.30
1044.60	106.60
1045.20	111.70
1045.80	124.60
1046.40	122.10
1047.00	136.60
1047.60	150.20
1048.20	156.30
1048.80	151.50
1049.40	147.70
1050.00	161.70
1050.60	166.30
1051.20	163.50
1051.80	163.30
1052.40	155.30
1053.00	165.10
1053.60	165.30
1054.20	167.20
1054.80	182.00
1055.40	184.80
1056.00	173.10
1056.60	189.30
1057.20	176.50
1057.80	193.50
1058.40	192.60
1059.00	177.20
1059.60	181.80
1060.20	184.10
1060.80	195.80
1061.40	201.30
1062.00	204.30
1062.60	203.70
1063.20	203.00
1063.80	206.60
1064.40	200.20
1065.00	198.60
1065.60	190.80
1066.20	194.00
1066.80	190.00
1067.40	189.20
1068.00	188.10
1068.60	192.40
1069.20	195.60
1069.80	188.10
1070.40	178.20
1071.00	175.50
1071.60	174.80
1072.20	183.20
1072.80	166.90
1073.40	173.10
1074.00	176.60
1074.60	182.00
1075.20	177.00
1075.80	182.50
1076.40	190.40
1077.00	186.10
1077.60	171.90
1078.20	177.20
1078.80	184.20
1079.40	203.30
1080.00	202.30
1080.60	214.30
1081.20	222.40
1081.80	225.70
1082.40	221.70
1083.00	232.90
1083.60	213.30
1084.20	203.50
1084.80	224.10
1085.40	209.30
1086.00	227.70
1086.60	224.20
1087.20	223.60
1087.80	218.40
1088.40	226.70
1089.00	219.70
1089.60	218.00
1090.20	219.70
1090.80	218.50
1091.40	217.20
1092.00	222.10
1092.60	213.20
1093.20	211.50
1093.80	216.50
1094.40	219.90
1095.00	237.90
1095.60	229.30
1096.20	220.70
1096.80	230.00
1097.40	239.10
1098.00	229.00
1098.60	243.20
1099.20	234.10
1099.80	237.20
1100.40	237.40
1101.00	238.00
1101.60	227.50
1102.20	230.10
1102.80	232.80
1103.40	234.30
1104.00	239.40
1104.60	226.70
1105.20	239.30
1105.80	231.10
1106.40	245.50
1107.00	236.00
1107.60	236.90
1108.20	233.30
1108.80	241.30
1109.40	231.30
1110.00	234.20
1110.60	223.00
1111.20	214.70
1111.80	230.80
1112.40	227.40
1113.00	230.20
1113.60	227.10
1114.20	229.70
1114.80	241.20
1115.40	224.80
1116.00	239.40
1116.60	247.40
1117.20	239.70
1117.80	232.90
1118.40	219.80
1119.00	216.30
1119.60	211.80
1120.20	218.70
1120.80	229.60
1121.40	240.40
1122.00	236.10
1122.60	235.20
1123.20	239.20
1123.80	228.60
1124.40	228.10
1125.00	223.60
1125.60	218.60
1126.20	217.00
1126.80	223.40
1127.40	226.90
1128.00	214.30
1128.60	224.10
1129.20	221.50
1129.80	233.80
1130.40	232.20
1131.00	240.10
1131.60	226.20
1132.20	223.40
1132.80	226.60
1133.40	228.50
1134.00	236.90
1134.60	239.10
1135.20	238.40
1135.80	240.20
1136.40	241.60
1137.00	224.00
1137.60	218.50
1138.20	227.20
1138.80	223.60
1139.40	217.60
1140.00	208.30
1140.60	208.90
1141.20	212.50
1141.80	224.70
1142.40	210.30
1143.00	209.90
1143.60	210.90
1144.20	205.20
1144.80	206.40
1145.40	188.80
1146.00	181.30
1146.60	192.50
1147.20	200.00
1147.80	210.60
1148.40	200.40
1149.00	214.30
1149.60	207.00
1150.20	203.30
1150.80	205.90
1151.40	202.50
1152.00	196.90
1152.60	190.80
1153.20	193.50
1153.80	188.70
1154.40	197.90
1155.00	196.80
1155.60	203.20
1156.20	200.90
1156.80	194.40
1157.40	196.50
1158.00	198.10
1158.60	200.40
1159.20	200.20
1159.80	195.50
1160.40	185.60
1161.00	199.50
1161.60	202.80
1162.20	208.60
1162.80	204.50
1163.40	191.00
1164.00	186.00
1164.60	174.80
1165.20	180.70
1165.80	181.00
1166.40	183.20
1167.00	167.60
1167.60	180.80
1168.20	175.90
1168.80	178.10
1169.40	167.30
1170.00	170.10
1170.60	167.20
1171.20	175.50
1171.80	186.10
1172.40	183.10
1173.00	188.40
1173.60	195.70
1174.20	187.40
1174.80	194.10
1175.40	197.30
1176.00	213.50
1176.60	202.10
1177.20	208.50
1177.80	211.20
1178.40	222.60
1179.00	216.00
1179.60	218.40
1180.20	218.70
1180.80	229.50
1181.40	232.80
1182.00	229.60
1182.60	228.70
1183.20	231.00
1183.80	225.70
1184.40	225.00
1185.00	221.90
1185.60	225.10
1186.20	224.00
1186.80	223.00
1187.40	217.70
1188.00	218.70
1188.60	205.30
1189.20	211.70
1189.80	209.50
1190.40	195.20
1191.00	183.20
1191.60	177.60
1192.20	183.80
1192.80	178.40
1193.40	180.30
1194.00	173.50
1194.60	180.80
1195.20	182.70
1195.80	178.00
1196.40	177.90
1197.00	180.40
1197.60	165.00
1198.20	156.70
1198.80	169.00
1199.40	187.20
1200.00	190.60
1200.60	195.60
1201.20	203.30
1201.80	192.40
1202.40	186.60
1203.00	186.10
1203.60	172.20
1204.20	180.20
1204.80	181.90
1205.40	176.10
1206.00	169.50
1206.60	181.80
1207.20	187.00
1207.80	170.60
1208.40	185.30
1209.00	206.00
1209.60	208.80
1210.20	212.90
1210.80	210.90
1211.40	215.30
1212.00	212.80
1212.60	219.40
1213.20	218.90
1213.80	200.10
1214.40	203.80
1215.00	208.50
1215.60	198.10
1216.20	196.10
1216.80	206.60
1217.40	203.90
1218.00	206.70
1218.60	205.70
1219.20	205.10
1219.80	206.40
1220.40	206.00
1221.00	199.60
1221.60	202.40
1222.20	187.50
1222.80	198.90
1223.40	209.10
1224.00	210.60
1224.60	216.90
1225.20	211.50
1225.80	209.50
1226.40	201.00
1227.00	193.40
1227.60	206.20
1228.20	209.50
1228.80	222.30
1229.40	202.00
1230.00	216.00
1230.60	212.10
1231.20	203.60
1231.80	198.40
1232.40	214.70
1233.00	209.70
1233.60	214.70
1234.20	212.10
1234.80	200.30
1235.40	191.30
1236.00	185.80
1236.60	192.20
1237.20	201.20
1237.80	196.10
1238.40	202.00
1239.00	200.60
1239.60	197.40
1240.20	198.20
1240.80	192.90
1241.40	200.80
1242.00	209.90
1242.60	206.20
1243.20	205.30
1243.80	199.50
1244.40	191.10
1245.00	176.60
1245.60	172.30
1246.20	195.00
1246.80	182.80
1247.40	185.00
1248.00	176.40
1248.60	175.90
1249.20	171.90
1249.80	177.50
1250.40	174.10
1251.00	176.30
1251.60	161.60
1252.20	165.60
1252.80	150.90
1253.40	139.30
1254.00	153.80
1254.60	149.00
1255.20	148.30
1255.80	140.00
1256.40	135.40
1257.00	130.80
1257.60	145.70
1258.20	139.90
1258.80	138.70
1259.40	146.50
1260.00	149.70
1260.60	146.00
1261.20	149.50
1261.80	140.40
1262.40	154.70
1263.00	141.20
1263.60	134.50
1264.20	136.20
1264.80	143.00
1265.40	153.30
1266.00	158.80
1266.60	156.50
1267.20	170.30
1267.80	156.30
1268.40	164.00
1269.00	157.50
1269.60	160.30
1270.20	160.40
1270.80	149.90
1271.40	137.70
1272.00	144.70
1272.60	140.40
1273.20	137.40
1273.80	145.10
1274.40	147.10
1275.00	147.00
1275.60	149.70
1276.20	137.80
1276.80	140.00
1277.40	147.00
1278.00	135.10
1278.60	148.20
1279.20	138.10
1279.80	123.10
1280.40	134.00
1281.00	134.90
1281.60	139.20
1282.20	156.20
1282.80	139.80
1283.40	126.20
1284.00	113.50
1284.60	119.60
1285.20	124.10
1285.80	137.90
1286.40	140.60
1287.00	134.10
1287.60	142.70
1288.20	156.20
1288.80	152.00
1289.40	143.40
1290.00	144.70
1290.60	142.90
1291.20	137.10
1291.80	139.40
1292.40	146.20
1293.00	142.80
1293.60	163.60
1294.20	154.10
1294.80	160.00
1295.40	170.40
1296.00	169.50
1296.60	154.50
1297.20	143.80
1297.80	152.50
1298.40	147.80
1299.00	165.30
1299.60	154.90
1300.20	153.10
1300.80	137.40
1301.40	142.60
1302.00	140.80
1302.60	152.50
1303.20	145.00
1303.80	144.80
1304.40	151.10
1305.00	156.10
1305.60	149.10
1306.20	174.80
1306.80	175.30
1307.40	170.60
1308.00	176.40
1308.60	185.00
1309.20	185.30
1309.80	180.00
1310.40	182.50
1311.00	179.00
1311.60	184.20
1312.20	187.40
1312.80	189.20
1313.40	196.70
1314.00	207.60
1314.60	199.30
1315.20	189.10
1315.80	192.60
1316.40	199.20
1317.00	202.20
1317.60	189.70
1318.20	189.80
1318.80	184.60
1319.40	182.70
1320.00	173.60
1320.60	157.10
1321.20	174.70
1321.80	193.30
1322.40	190.70
1323.00	180.20
1323.60	187.40
1324.20	189.90
1324.80	180.00
1325.40	183.60
1326.00	183.90
1326.60	191.50
1327.20	200.40
1327.80	200.70
1328.40	192.50
1329.00	197.80
1329.60	186.90
1330.20	194.60
1330.80	197.40
1331.40	206.30
1332.00	201.90
1332.60	191.90
1333.20	195.00
1333.80	188.10
1334.40	192.40
1335.00	188.90
1335.60	182.10
1336.20	185.00
1336.80	202.50
1337.40	208.70
1338.00	208.00
1338.60	206.70
1339.20	215.10
1339.80	203.80
1340.40	210.00
1341.00	210.00
1341.60	206.80
1342.20	213.10
1342.80	203.80
1343.40	207.40
1344.00	198.10
1344.60	200.30
1345.20	194.40
1345.80	194.90
1346.40	198.20
1347.00	200.70
1347.60	198.80
1348.20	208.40
1348.80	224.80
1349.40	210.60
1350.00	212.60
1350.60	211.30
1351.20	206.50
1351.80	205.10
1352.40	198.20
1353.00	201.10
1353.60	217.90
1354.20	215.30
1354.80	215.20
1355.40	208.30
1356.00	201.90
1356.60	204.50
1357.20	188.10
1357.80	175.20
1358.40	170.50
1359.00	167.40
1359.60	155.70
1360.20	166.50
1360.80	184.80
1361.40	188.90
1362.00	195.50
1362.60	197.10
1363.20	197.10
1363.80	193.00
1364.40	183.70
1365.00	188.30
1365.60	187.90
1366.20	182.50
1366.80	168.90
1367.40	169.80
1368.00	163.30
1368.60	157.40
1369.20	149.30
1369.80	155.40
1370.40	160.30
1371.00	156.30
1371.60	171.40
1372.20	177.40
1372.80	182.50
1373.40	185.10
1374.00	183.20
1374.60	181.60
1375.20	180.90
1375.80	186.90
1376.40	170.60
1377.00	168.40
1377.60	162.90
1378.20	163.20
1378.80	165.70
1379.40	164.60
1380.00	159.90
1380.60	151.00
1381.20	146.50
1381.80	151.30
1382.40	161.50
1383.00	167.10
1383.60	161.80
1384.20	159.70
1384.80	158.00
1385.40	174.40
1386.00	167.90
1386.60	170.60
1387.20	178.30
1387.80	165.00
1388.40	159.80
1389.00	160.00
1389.60	165.20
1390.20	169.50
1390.80	167.70
1391.40	166.40
1392.00	176.80
1392.60	170.40
1393.20	169.70
1393.80	159.80
1394.40	155.10
1395.00	150.10
1395.60	149.90
1396.20	141.80
1396.80	151.00
1397.40	149.40
1398.00	140.80
1398.60	146.00
1399.20	148.70
1399.80	136.90
1400.40	133.60
1401.00	132.80
1401.60	134.20
1402.20	137.70
1402.80	130.50
1403.40	121.60
1404.00	111.70
1404.60	110.20
1405.20	113.40
1405.80	119.60
1406.40	105.80
1407.00	107.20
1407.60	112.60
1408.20	119.00
1408.80	111.90
1409.40	116.20
1410.00	113.30
1410.60	119.60
1411.20	106.70
1411.80	125.20
1412.40	124.50
1413.00	119.80
1413.60	127.00
1414.20	111.30
1414.80	110.30
1415.40	113.90
1416.00	112.50
1416.60	105.80
1417.20	119.00
1417.80	114.50
1418.40	121.00
1419.00	138.00
1419.60	138.40
1420.20	133.50
1420.80	142.20
1421.40	138.60
1422.00	141.10
1422.60	144.10
1423.20	160.30
1423.80	165.00
1424.40	162.70
1425.00	151.60
1425.60	146.10
1426.20	138.80
1426.80	145.50
1427.40	139.90
1428.00	148.50
1428.60	152.00
1429.20	142.40
1429.80	161.60
1430.40	159.40
1431.00	148.20
1431.60	133.10
1432.20	136.80
1432.80	146.70
1433.40	165.50
1434.00	160.70
1434.60	153.60
1435.20	159.60
1435.80	174.40
1436.40	159.40
1437.00	162.00
1437.60	153.00
1438.20	152.40
1438.80	155.20
1439.40	159.10
1440.00	155.70
1440.60	135.70
1441.20	138.10
1441.80	133.00
1442.40	122.50
1443.00	129.50
1443.60	120.60
1444.20	119.00
1444.80	121.70
1445.40	121.80
1446.00	134.60
1446.60	131.50
1447.20	145.30
1447.80	131.30
1448.40	138.90
1449.00	130.30
1449.60	136.00
1450.20	135.40
1450.80	152.20
1451.40	139.30
1452.00	147.00
1452.60	129.70
1453.20	133.20
1453.80	137.00
1454.40	137.20
1455.00	126.90
1455.60	125.40
1456.20	141.00
1456.80	136.60
1457.40	130.30
1458.00	131.20
1458.60	134.90
1459.20	139.10
1459.80	143.10
1460.40	153.20
1461.00	145.20
1461.60	144.60
1462.20	149.60
1462.80	155.20
1463.40	156.70
1464.00	162.20
1464.60	168.90
1465.20	150.90
1465.80	158.80
1466.40	164.30
1467.00	165.00
1467.60	165.40
1468.20	168.60
1468.80	170.50
1469.40	168.60
1470.00	175.70
1470.60	170.70
1471.20	159.10
1471.80	153.50
1472.40	157.70
1473.00	159.50
1473.60	171.00
1474.20	168.80
1474.80	166.80
1475.40	159.80
1476.00	159.80
1476.60	144.30
1477.20	144.20
1477.80	151.20
1478.40	160.30
1479.00	152.00
1479.60	149.40
1480.20	156.10
1480.80	143.60
1481.40	127.10
1482.00	130.60
1482.60	129.30
1483.20	126.90
1483.80	128.10
1484.40	133.00
1485.00	121.60
1485.60	126.90
1486.20	127.90
1486.80	146.90
1487.40	135.00
1488.00	133.40
1488.60	136.00
1489.20	143.30
1489.80	161.30
1490.40	158.60
1491.00	160.70
1491.60	167.60
1492.20	150.70
1492.80	167.10
1493.40	185.50
1494.00	193.00
1494.60	187.30
1495.20	183.90
1495.80	189.10
1496.40	190.70
1497.00	190.20
1497.60	193.50
1498.20	202.90
1498.80	195.30
1499.40	199.20
1500.00	192.40
1500.60	176.50
1501.20	174.30
