#time	SIM_9/
475.20	238.00
475.80	242.50
476.40	237.60
477.00	245.30
477.60	230.40
478.20	240.00
478.80	240.00
479.40	250.10
480.00	240.80
480.60	238.00
481.20	240.60
481.80	232.30
482.40	236.40
483.00	241.30
483.60	239.70
484.20	235.30
484.80	239.00
485.40	236.10
486.00	222.50
486.60	225.70
487.20	221.30
487.80	233.80
488.40	231.80
489.00	221.50
489.60	241.80
490.20	245.50
490.80	232.40
491.40	232.90
492.00	219.20
492.60	232.60
493.20	228.10
493.80	232.50
494.40	237.00
495.00	227.30
495.60	219.10
496.20	222.50
496.80	223.50
497.40	215.90
498.00	225.20
498.60	230.50
499.20	230.60
499.80	231.30
500.40	241.90
501.00	239.00
501.60	232.70
502.20	243.70
502.80	235.10
503.40	235.80
504.00	223.80
504.60	225.40
505.20	220.70
505.80	233.40
506.40	225.30
507.00	227.30
507.60	231.90
508.20	232.30
508.80	226.00
509.40	227.50
510.00	237.30
510.60	234.30
511.20	224.70
511.80	236.40
512.40	230.50
513.00	239.60
513.60	230.80
514.20	226.10
514.80	230.10
515.40	236.80
516.00	244.50
516.60	238.60
517.20	249.00
517.80	238.30
518.40	231.40
519.00	234.10
519.60	236.10
520.20	232.70
520.80	238.40
521.40	238.40
522.00	239.30
522.60	240.70
523.20	246.90
523.80	238.70
524.40	238.00
525.00	231.40
525.60	230.90
526.20	234.30
526.80	233.80
527.40	239.80
528.00	238.10
528.60	244.40
529.20	238.50
529.80	236.10
530.40	235.60
531.00	227.00
531.60	226.10
532.20	238.20
532.80	243.30
533.40	231.90
534.00	243.30
534.60	242.20
535.20	225.60
535.80	236.40
536.40	235.60
537.00	236.10
537.60	231.90
538.20	225.60
538.80	237.50
539.40	243.00
540.00	235.50
540.60	237.60
541.20	241.30
541.80	247.50
542.40	242.40
543.00	241.50
543.60	244.90
544.20	242.40
544.80	236.40
545.40	238.60
546.00	239.40
546.60	238.80
547.20	238.80
547.80	241.10
548.40	243.00
549.00	241.90
549.60	232.80
550.20	228.50
550.80	247.90
551.40	237.70
552.00	240.10
552.60	250.90
553.20	234.80
553.80	244.00
554.40	242.40
555.00	232.80
555.60	237.70
556.20	239.50
556.80	237.90
557.40	238.70
558.00	244.00
558.60	239.30
559.20	248.10
559.80	240.30
560.40	239.90
561.00	241.40
561.60	235.70
562.20	244.40
562.80	235.90
563.40	238.40
564.00	238.10
564.60	237.90
565.20	237.20
565.80	232.40
566.40	229.20
567.00	228.70
567.60	233.70
568.20	241.40
568.80	236.40
569.40	235.00
570.00	233.10
570.60	223.50
571.20	233.70
571.80	240.70
572.40	252.60
573.00	245.10
573.60	237.30
574.20	235.70
574.80	234.60
575.40	237.50
576.00	240.80
576.60	242.00
577.20	241.60
577.80	240.90
578.40	243.50
579.00	236.90
579.60	244.70
580.20	245.50
580.80	240.70
581.40	237.40
582.00	241.10
582.60	240.30
583.20	236.90
583.80	238.00
584.40	245.90
585.00	241.50
585.60	242.80
586.20	243.00
586.80	240.60
587.40	236.90
588.00	231.80
588.60	244.50
589.20	247.50
589.80	254.30
590.40	243.30
591.00	246.00
591.60	241.00
592.20	238.80
592.80	242.60
593.40	241.90
594.00	246.30
594.60	249.50
595.20	240.30
595.80	244.50
596.40	239.20
597.00	233.50
597.60	233.40
598.20	231.20
598.80	236.90
599.40	237.90
600.00	234.30
600.60	242.20
601.20	239.90
601.80	229.30
602.40	240.40
603.00	232.40
603.60	238.50
604.20	242.40
604.80	241.20
605.40	236.70
606.00	235.40
606.60	236.80
607.20	234.10
607.80	231.90
608.40	232.50
609.00	233.10
609.60	227.60
610.20	230.20
610.80	236.20
611.40	234.70
612.00	236.30
612.60	232.10
613.20	230.90
613.80	236.50
614.40	229.20
615.00	237.90
615.60	236.00
616.20	236.50
616.80	233.20
617.40	239.50
618.00	245.40
618.60	241.90
619.20	243.60
619.80	247.10
620.40	242.50
621.00	239.70
621.60	247.20
622.20	240.60
622.80	249.50
623.40	245.50
624.00	248.50
624.60	243.40
625.20	235.90
625.80	236.10
626.40	237.60
627.00	231.60
627.60	234.30
628.20	235.30
628.80	236.40
629.40	227.30
630.00	227.40
630.60	227.60
631.20	229.90
631.80	235.30
632.40	228.30
633.00	234.70
633.60	228.50
634.20	237.60
634.80	237.10
635.40	239.60
636.00	238.20
636.60	235.90
637.20	232.70
637.80	232.40
638.40	233.90
639.00	237.00
639.60	242.30
640.20	240.50
640.80	227.60
641.40	232.30
642.00	234.00
642.60	238.60
643.20	240.80
643.80	234.30
644.40	235.00
645.00	235.60
645.60	233.30
646.20	237.30
646.80	241.40
647.40	235.50
648.00	234.20
648.60	240.40
649.20	238.40
649.80	238.50
650.40	242.50
651.00	227.10
651.60	242.20
652.20	243.30
652.80	237.10
653.40	239.60
654.00	241.60
654.60	243.30
655.20	238.00
655.80	240.10
656.40	243.70
657.00	237.20
657.60	240.30
658.20	240.00
658.80	239.50
659.40	244.70
660.00	238.30
660.60	234.20
661.20	240.80
661.80	229.60
662.40	236.10
663.00	237.40
663.60	240.50
664.20	237.70
664.80	239.10
665.40	238.70
666.00	227.40
666.60	224.10
667.20	229.90
667.80	231.50
668.40	230.10
669.00	232.80
669.60	228.40
670.20	230.30
670.80	224.00
671.40	228.40
672.00	234.50
672.60	232.70
673.20	229.80
673.80	234.60
674.40	240.80
675.00	242.90
675.60	245.70
676.20	240.70
676.80	237.40
677.40	238.10
678.00	242.50
678.60	240.60
679.20	242.90
679.80	247.40
680.40	247.70
681.00	246.50
681.60	230.60
682.20	231.30
682.80	230.80
683.40	224.50
684.00	231.30
684.60	226.00
685.20	231.40
685.80	231.40
686.40	232.20
687.00	236.60
687.60	239.60
688.20	245.60
688.80	240.50
689.40	238.10
690.00	242.00
690.60	231.80
691.20	227.00
691.80	228.30
692.40	237.40
693.00	221.70
693.60	226.50
694.20	235.50
694.80	235.40
695.40	237.60
696.00	237.00
696.60	233.80
697.20	240.90
697.80	239.20
698.40	233.10
699.00	237.70
699.60	234.90
700.20	241.90
700.80	239.20
701.40	230.90
702.00	231.90
702.60	232.50
703.20	234.60
703.80	241.40
704.40	239.50
705.00	236.90
705.60	226.60
706.20	225.60
706.80	229.90
707.40	217.50
708.00	223.40
708.60	229.40
709.20	224.60
709.80	221.40
710.40	229.90
711.00	231.10
711.60	226.80
712.20	223.00
712.80	223.30
713.40	225.50
714.00	217.00
714.60	223.00
715.20	219.60
715.80	221.90
716.40	217.40
717.00	220.50
717.60	219.20
718.20	211.90
718.80	214.70
719.40	210.70
720.00	212.40
720.60	210.80
721.20	203.80
721.80	211.50
722.40	204.50
723.00	206.80
723.60	204.00
724.20	201.70
724.80	212.50
725.40	207.90
726.00	216.20
726.60	217.00
727.20	216.70
727.80	210.90
728.40	208.50
729.00	210.20
729.60	210.60
730.20	213.80
730.80	218.90
731.40	210.90
732.00	198.80
732.60	190.50
733.20	215.80
733.80	209.70
734.40	218.50
735.00	209.40
735.60	212.10
736.20	212.20
736.80	217.50
737.40	213.90
738.00	214.20
738.60	214.70
739.20	213.70
739.80	217.80
740.40	212.50
741.00	213.20
741.60	211.90
742.20	210.10
742.80	212.70
743.40	213.80
744.00	199.70
744.60	204.30
745.20	191.90
745.80	191.20
746.40	200.90
747.00	196.00
747.60	192.60
748.20	204.00
748.80	200.40
749.40	194.50
750.00	202.60
750.60	186.10
751.20	183.70
751.80	183.10
752.40	175.20
753.00	174.50
753.60	165.60
754.20	184.30
754.80	193.00
755.40	196.50
756.00	190.70
756.60	191.60
757.20	193.90
757.80	185.80
758.40	180.90
759.00	178.50
759.60	175.20
760.20	175.60
760.80	172.20
761.40	187.70
762.00	161.40
762.60	169.30
763.20	171.50
763.80	171.00
764.40	162.80
765.00	163.00
765.60	164.30
766.20	163.00
766.80	168.80
767.40	159.00
768.00	170.00
768.60	163.00
769.20	174.60
769.80	165.30
770.40	165.80
771.00	165.10
771.60	166.30
772.20	166.50
772.80	143.80
773.40	147.20
774.00	150.20
774.60	154.00
775.20	155.40
775.80	149.10
776.40	154.60
777.00	154.00
777.60	153.40
778.20	153.30
778.80	154.90
779.40	151.70
780.00	157.00
780.60	146.20
781.20	150.70
781.80	149.10
782.40	150.50
783.00	144.90
783.60	157.90
784.20	161.80
784.80	164.40
785.40	153.80
786.00	155.80
786.60	167.20
787.20	156.40
787.80	156.10
788.40	146.60
789.00	153.00
789.60	149.70
790.20	151.70
790.80	142.90
791.40	133.20
792.00	133.60
792.60	138.20
793.20	139.10
793.80	128.80
794.40	138.90
795.00	138.70
795.60	139.90
796.20	137.00
796.80	150.50
797.40	146.40
798.00	135.20
798.60	148.70
799.20	141.20
799.80	152.30
800.40	147.60
801.00	141.30
801.60	146.20
802.20	148.80
802.80	148.90
803.40	157.80
804.00	150.00
804.60	135.00
805.20	145.80
805.80	143.80
806.40	144.20
807.00	144.30
807.60	145.90
808.20	146.90
808.80	146.70
809.40	152.30
810.00	152.30
810.60	143.70
811.20	143.50
811.80	148.40
812.40	122.80
813.00	127.20
813.60	122.50
814.20	133.90
814.80	133.90
815.40	129.50
816.00	140.80
816.60	136.70
817.20	129.40
817.80	142.70
818.40	140.10
819.00	148.10
819.60	144.00
820.20	139.00
820.80	132.90
821.40	133.50
822.00	139.90
822.60	142.40
823.20	150.40
823.80	146.20
824.40	140.30
825.00	136.80
825.60	126.00
826.20	129.80
826.80	130.60
827.40	131.90
828.00	139.20
828.60	134.70
829.20	130.00
829.80	130.80
830.40	143.10
831.00	132.40
831.60	137.10
832.20	126.70
832.80	122.90
833.40	117.30
834.00	118.30
834.60	127.60
835.20	116.60
835.80	117.80
836.40	116.20
837.00	126.00
837.60	144.10
838.20	128.50
838.80	118.40
839.40	110.70
840.00	128.30
840.60	134.00
841.20	128.00
841.80	132.50
842.40	132.70
843.00	131.00
843.60	128.80
844.20	132.70
844.80	130.30
845.40	120.50
846.00	112.50
846.60	112.10
847.20	102.70
847.80	104.90
848.40	98.10
849.00	103.20
849.60	107.10
850.20	118.80
850.80	116.00
851.40	122.80
852.00	112.70
852.60	126.40
853.20	132.80
853.80	125.40
854.40	126.00
855.00	113.20
855.60	124.90
856.20	111.70
856.80	107.80
857.40	107.60
858.00	87.40
858.60	114.50
859.20	102.50
859.80	97.80
860.40	90.60
861.00	92.00
861.60	88.70
862.20	81.30
862.80	78.90
863.40	80.30
864.00	90.90
864.60	94.10
865.20	92.90
865.80	112.70
866.40	112.50
867.00	110.20
867.60	122.60
868.20	110.10
868.80	121.30
869.40	129.30
870.00	120.50
870.60	120.90
871.20	116.50
871.80	115.60
872.40	120.70
873.00	116.20
873.60	119.10
874.20	120.50
874.80	118.10
875.40	105.40
876.00	109.10
876.60	115.70
877.20	96.30
877.80	100.70
878.40	98.20
879.00	100.10
879.60	95.70
880.20	94.50
880.80	91.70
881.40	95.40
882.00	94.80
882.60	89.80
883.20	96.00
883.80	103.90
884.40	95.50
885.00	92.30
885.60	102.40
886.20	91.80
886.80	95.30
887.40	102.10
888.00	98.20
888.60	98.60
889.20	101.60
889.80	90.30
890.40	102.50
891.00	102.50
891.60	107.10
892.20	108.80
892.80	106.60
893.40	108.00
894.00	107.50
894.60	117.20
895.20	118.70
895.80	122.10
896.40	118.50
897.00	126.40
897.60	125.20
898.20	112.10
898.80	113.90
899.40	118.20
900.00	117.50
900.60	121.70
901.20	115.10
901.80	116.40
902.40	119.30
903.00	128.20
903.60	121.30
904.20	118.20
904.80	112.50
905.40	112.20
906.00	105.80
906.60	103.30
907.20	92.60
907.80	102.50
908.40	101.20
909.00	97.80
909.60	108.90
910.20	102.10
910.80	96.00
911.40	94.70
912.00	94.00
912.60	96.30
913.20	97.30
913.80	98.60
914.40	92.40
915.00	86.80
915.60	88.20
916.20	98.00
916.80	88.90
917.40	88.40
918.00	83.40
918.60	84.90
919.20	84.80
919.80	85.10
920.40	87.70
921.00	86.80
921.60	91.20
922.20	94.20
922.80	85.00
923.40	81.10
924.00	65.60
924.60	73.60
925.20	76.80
925.80	74.90
926.40	67.00
927.00	69.50
927.60	63.40
928.20	50.40
928.80	43.10
929.40	39.40
930.00	37.20
930.60	35.50
931.20	42.70
931.80	47.20
932.40	44.90
933.00	48.80
933.60	52.20
934.20	55.30
934.80	65.50
935.40	69.60
936.00	65.40
936.60	68.40
937.20	79.00
937.80	79.30
938.40	63.90
939.00	69.70
939.60	69.60
940.20	73.80
940.80	75.60
941.40	71.80
942.00	63.80
942.60	68.00
943.20	60.60
943.80	60.00
944.40	64.40
945.00	72.40
945.60	72.90
946.20	82.30
946.80	62.20
947.40	63.70
948.00	69.10
948.60	63.50
949.20	57.50
949.80	63.10
950.40	57.70
951.00	54.20
951.60	55.60
952.20	47.20
952.80	41.10
953.40	37.40
954.00	47.60
954.60	71.60
955.20	65.20
955.80	58.60
956.40	49.80
957.00	35.80
957.60	48.20
958.20	57.70
958.80	57.50
959.40	66.00
960.00	67.40
960.60	62.00
961.20	57.30
961.80	57.70
962.40	40.50
963.00	39.00
963.60	58.90
964.20	53.60
964.80	49.70
965.40	52.70
966.00	49.10
966.60	57.90
967.20	57.70
967.80	60.90
968.40	63.10
969.00	69.20
969.60	66.40
970.20	68.20
970.80	66.60
971.40	53.90
972.00	37.20
972.60	34.10
973.20	32.70
973.80	36.90
974.40	32.70
975.00	31.00
975.60	26.10
976.20	39.20
976.80	38.70
977.40	35.50
978.00	34.50
978.60	41.20
979.20	38.60
979.80	32.70
980.40	32.80
981.00	38.00
981.60	32.10
982.20	25.80
982.80	50.10
983.40	38.40
984.00	43.80
984.60	36.60
985.20	36.30
985.80	43.70
986.40	38.50
987.00	27.60
987.60	33.00
988.20	38.00
988.80	37.10
989.40	39.40
990.00	43.70
990.60	42.40
991.20	41.40
991.80	28.10
992.40	24.60
993.00	33.20
993.60	27.30
994.20	35.70
994.80	41.20
995.40	40.10
996.00	37.10
996.60	31.90
997.20	43.80
997.80	46.60
998.40	40.10
999.00	28.90
999.60	43.60
1000.20	35.60
1000.80	38.10
1001.40	36.50
1002.00	41.20
1002.60	37.40
1003.20	34.70
1003.80	42.40
1004.40	37.60
1005.00	37.30
1005.60	25.50
1006.20	34.30
1006.80	39.10
1007.40	46.40
1008.00	43.90
1008.60	35.90
1009.20	38.90
1009.80	36.90
1010.40	43.90
1011.00	34.30
1011.60	31.40
1012.20	32.70
1012.80	34.50
1013.40	34.80
1014.00	39.60
1014.60	35.80
1015.20	39.30
1015.80	42.30
1016.40	43.10
1017.00	35.20
1017.60	32.90
1018.20	30.70
1018.80	36.30
1019.40	39.70
1020.00	41.70
1020.60	40.60
1021.20	46.50
1021.80	41.80
1022.40	32.00
1023.00	30.10
1023.60	28.20
1024.20	43.50
1024.80	46.40
1025.40	29.30
1026.00	20.30
1026.60	21.80
1027.20	30.80
1027.80	31.60
1028.40	27.30
1029.00	36.10
1029.60	32.20
1030.20	35.10
1030.80	34.60
1031.40	34.20
1032.00	34.90
1032.60	36.70
1033.20	43.10
1033.80	33.50
1034.40	40.50
1035.00	33.40
1035.60	34.90
1036.20	39.00
1036.80	36.50
1037.40	30.80
1038.00	32.30
1038.60	33.50
1039.20	32.80
1039.80	27.20
1040.40	32.30
1041.00	28.30
