#time	SIM_15/
640.80	237.10
641.40	238.40
642.00	235.20
642.60	235.30
643.20	238.80
643.80	232.40
644.40	239.20
645.00	239.80
645.60	239.10
646.20	235.30
646.80	239.50
647.40	235.70
648.00	234.50
648.60	239.10
649.20	231.70
649.80	225.90
650.40	230.90
651.00	238.70
651.60	235.40
652.20	234.80
652.80	235.10
653.40	238.50
654.00	239.00
654.60	246.30
655.20	245.20
655.80	241.80
656.40	248.40
657.00	244.60
657.60	241.70
658.20	247.40
658.80	238.30
659.40	244.30
660.00	237.80
660.60	230.60
661.20	238.60
661.80	237.00
662.40	244.70
663.00	239.00
663.60	233.30
664.20	240.10
664.80	240.20
665.40	240.10
666.00	245.80
666.60	237.00
667.20	234.90
667.80	237.10
668.40	240.10
669.00	241.90
669.60	243.80
670.20	238.40
670.80	240.60
671.40	239.00
672.00	243.30
672.60	241.10
673.20	237.40
673.80	239.60
674.40	240.00
675.00	228.60
675.60	237.30
676.20	240.70
676.80	240.10
677.40	240.40
678.00	243.30
678.60	239.90
679.20	245.90
679.80	240.60
680.40	233.80
681.00	234.30
681.60	245.50
682.20	238.00
682.80	239.60
683.40	233.60
684.00	233.80
684.60	235.40
685.20	237.00
685.80	233.00
686.40	235.90
687.00	234.40
687.60	239.40
688.20	228.70
688.80	232.90
689.40	233.40
690.00	236.50
690.60	233.00
691.20	239.60
691.80	239.00
692.40	226.10
693.00	236.20
693.60	243.20
694.20	240.60
694.80	245.20
695.40	240.00
696.00	236.70
696.60	244.00
697.20	238.10
697.80	242.60
698.40	238.30
699.00	234.90
699.60	231.70
700.20	234.00
700.80	238.90
701.40	237.30
702.00	238.50
702.60	240.40
703.20	235.20
703.80	237.40
704.40	236.90
705.00	231.00
705.60	230.20
706.20	230.50
706.80	229.20
707.40	236.10
708.00	244.50
708.60	240.50
709.20	236.60
709.80	232.30
710.40	237.20
711.00	237.50
711.60	235.30
712.20	244.90
712.80	241.10
713.40	241.30
714.00	244.30
714.60	238.00
715.20	234.50
715.80	240.10
716.40	231.00
717.00	235.20
717.60	228.10
718.20	228.00
718.80	239.40
719.40	228.70
720.00	237.00
720.60	235.20
721.20	238.40
721.80	237.70
722.40	241.80
723.00	230.30
723.60	230.50
724.20	228.20
724.80	229.90
725.40	228.00
726.00	231.60
726.60	234.20
727.20	237.70
727.80	239.00
728.40	235.80
729.00	242.50
729.60	243.70
730.20	242.00
730.80	243.00
731.40	239.70
732.00	242.80
732.60	244.30
733.20	245.30
733.80	240.70
734.40	242.10
735.00	240.30
735.60	238.00
736.20	242.30
736.80	241.60
737.40	238.00
738.00	239.90
738.60	235.60
739.20	241.50
739.80	235.10
740.40	232.90
741.00	236.50
741.60	226.50
742.20	229.70
742.80	242.40
743.40	240.70
744.00	232.10
744.60	244.20
745.20	234.50
745.80	243.60
746.40	245.10
747.00	237.60
747.60	232.80
748.20	237.90
748.80	237.10
749.40	239.70
750.00	232.00
750.60	242.40
751.20	242.90
751.80	239.10
752.40	245.60
753.00	240.90
753.60	245.80
754.20	244.60
754.80	246.20
755.40	246.60
756.00	251.50
756.60	246.90
757.20	242.60
757.80	237.30
758.40	234.60
759.00	241.50
759.60	239.90
760.20	245.30
760.80	250.40
761.40	237.30
762.00	242.60
762.60	235.10
763.20	231.90
763.80	239.50
764.40	230.30
765.00	235.60
765.60	231.00
766.20	239.90
766.80	239.90
767.40	236.30
768.00	236.40
768.60	238.70
769.20	239.20
769.80	241.30
770.40	236.50
771.00	241.10
771.60	238.40
772.20	244.60
772.80	238.90
773.40	233.70
774.00	241.50
774.60	234.50
775.20	231.30
775.80	227.70
776.40	229.10
777.00	225.80
777.60	233.10
778.20	242.00
778.80	240.00
779.40	232.60
780.00	236.30
780.60	238.60
781.20	240.80
781.80	250.80
782.40	243.40
783.00	244.50
783.60	243.30
784.20	227.00
784.80	222.60
785.40	233.20
786.00	233.90
786.60	236.70
787.20	240.20
787.80	239.40
788.40	246.60
789.00	244.30
789.60	238.90
790.20	238.50
790.80	237.40
791.40	229.80
792.00	235.60
792.60	241.60
793.20	245.40
793.80	239.70
794.40	236.50
795.00	235.00
795.60	239.90
796.20	241.90
796.80	241.30
797.40	243.10
798.00	240.90
798.60	235.50
799.20	237.50
799.80	238.60
800.40	239.00
801.00	230.50
801.60	223.20
802.20	223.90
802.80	235.70
803.40	229.40
804.00	225.90
804.60	235.70
805.20	239.60
805.80	236.30
806.40	238.20
807.00	232.00
807.60	236.40
808.20	238.30
808.80	238.30
809.40	239.60
810.00	232.50
810.60	237.00
811.20	229.80
811.80	224.20
812.40	232.30
813.00	225.20
813.60	223.60
814.20	228.80
814.80	223.30
815.40	221.70
816.00	224.60
816.60	233.00
817.20	237.60
817.80	233.40
818.40	235.40
819.00	240.00
819.60	232.40
